relation_id,target_maker_id,is_auto_disambiguation
6618,1936,
15882,6224,
2921,637,
8008,2447,
1828,545,
8856,1047,
4707,1177,
18258,917,
2649,2018,
6387,3488,
17735,5933,
19548,3611,
17666,9279,
12506,2086,
16693,5093,
19842,5280,
1706,674,
2937,1867,
7702,2329,
3400,312,
8326,2523,
3496,751,
3971,514,
9715,3473,
3322,582,
11949,1825,
1933,366,
8132,2484,
3005,664,
18865,2528,
4709,1176,
18911,2368,
3251,713,
19560,1240,
16798,3332,
11531,3654,
7757,3427,
20312,9723,
1884,1295,
3676,789,
3309,728,
5986,1905,
8560,1245,
4355,3769,
3526,1951,
8964,714,
12727,2599,
4654,2657,
18500,8714,
5703,1923,
4249,813,
13399,8406,
7155,1882,
5608,1507,
4135,1719,
1101,239,
3816,826,
15495,5929,
7512,2456,
4521,3399,
5541,1900,
6452,1877,
10082,3109,
1989,4424,
1923,426,
18076,3405,
20987,10422,
19465,6513,
18593,8777,
15751,6096,
4699,3277,
18889,749,
20739,7046,
8722,3480,
15455,1563,
17253,5679,
8454,2019,
19986,909,
19424,9292,
11628,3176,
4607,1670,
13474,6364,
5948,4510,
15695,430,
16985,3058,
16963,7227,
13943,780,
7600,4043,
2078,5190,
6587,1045,
17978,9107,
2126,511,
12799,10544,
1411,1121,
16012,6319,
2927,4503,
2599,4427,
8751,605,
4046,1867,
18609,2909,
6530,1609,
4256,1459,
12444,566,
11389,3658,
16886,7117,
12710,4409,
6361,1849,
17120,9033,
6029,3274,
10310,3447,
15021,4232,
6619,1935,
8857,1165,
8009,2434,
1829,2783,
18420,8654,
9956,4182,
12728,9564,
6491,1904,
7513,3501,
20389,2335,
12762,6149,
9750,2933,
14835,7423,
2650,728,
18649,8784,
17549,7825,
12880,566,
14068,4458,
6918,1843,
15094,4242,
3497,550,
7339,5688,
15883,4249,
7622,2323,
7758,3432,
1171,514,1
9332,2811,
3310,1125,
19203,9154,
18049,3472,
19551,3218,
17736,3234,
12507,2085,
16836,5308,
18936,691,
5987,1906,
9034,228,
12842,2471,
3401,430,
8332,2521,
3973,164,
3323,583,
11950,2460,
8922,3744,
18064,10535,
14271,979,
3008,5404,
18867,749,
5377,30,
1940,390,
3252,438,
19561,4048,
17087,7132,
12755,4378,
20313,5520,
1885,421,
4290,378,
4356,2722,
3527,2297,
5623,1521,
9242,165,
4718,1181,
18501,68,
5704,4044,
4250,794,
14554,3527,
8101,5859,
5679,1866,
4136,1913,
1134,255,
9762,3669,
4168,5089,
17511,9036,
2793,4412,
4533,2037,
5542,4218,
6478,688,
10083,1928,
1990,2585,
3577,5424,
4622,8770,
3841,716,
2399,241,
19466,6513,
20990,10186,
8723,4312,
15752,5064,
18594,674,
17560,7835,
20034,9672,
17254,7654,
4700,1050,
20418,7671,
20520,5711,
20348,7987,
13475,4600,
17768,8052,
15453,3503,
18890,749,
11629,3176,
8456,5504,
17089,2191,
4609,727,
322,104,
18528,8718,
19329,430,
8384,2525,
5950,2767,
2079,5190,
6588,435,
17811,5263,
16964,4074,
2234,1204,
1412,2652,
13944,781,
16218,4833,
2447,540,
11390,3661,
12800,10543,
15039,5642,
8510,2552,
2603,4414,
4047,641,
21111,10542,
18143,5995,
9115,2751,
14836,5539,
16013,9352,
17562,4251,
18772,2003,
3407,5524,
1176,1275,1
6834,2013,
20406,9732,
13249,2217,
5532,1105,
10410,3282,
8407,2521,
6621,1934,
580,174,1
2929,638,
20659,10107,
14069,2993,
16887,5241,
8898,263,
15107,5653,
16240,9274,
18421,1802,
7704,2330,
6683,472,
19205,786,
15233,4226,
2922,638,
11637,3819,
20391,2335,
18129,9586,
9945,2676,
6919,2057,
8010,2448,
1858,421,
19719,5776,
12508,9378,
16932,2173,
19868,9949,
2333,9036,
2939,876,
18240,58,
3402,312,
8350,2523,
3010,665,
9695,2924,
3978,1300,
3324,596,
12004,207,
8155,2481,
14650,793,
18870,749,
9739,2928,
3254,2695,
1945,608,
6492,1904,
20314,9949,
17650,9375,
15546,2975,
18078,3727,
1888,182,
4292,733,
2653,1352,
3104,3037,
4419,6091,
3312,3227,
6428,1927,
8923,1626,
4357,2307,
5624,2545,
7340,2225,
5456,1422,
2006,432,
5705,4043,
4266,966,
19564,9308,
8102,2475,
5680,452,
7623,325,
1147,2670,
4169,8471,
9408,2841,
2798,2769,
9753,4600,
5761,3557,
6484,677,
10085,2224,
1993,430,
4222,937,
20877,3477,
19467,2842,
9512,5864,
5261,583,
20994,10462,
18892,377,
15767,4640,
11630,3175,
17832,9460,
20071,9711,
4636,2873,
5951,1633,
15364,7774,
20461,10116,
18596,696,
2119,1215,
17784,10305,
5831,2767,
11907,2474,
468,484,
17090,6444,
13497,8417,
2605,1584,
17031,7292,
15454,7955,
16219,6502,
12802,9058,
9302,2028,
13468,6237,
8386,1613,
21112,1241,
6589,1302,
18532,10332,
55,1230,1
18773,2003,
19886,8361,
2235,485,
3944,4034,1
16355,6586,
12947,2991,
2917,636,
4585,3142,
6835,2014,
11451,3707,
15062,4704,
8511,2554,
20814,5128,
5533,1557,
16723,5136,
12766,795,
10411,5170,
4678,803,
14837,4444,
6738,4098,
3410,728,
17626,5887,
8899,2671,
17304,10491,
18474,8922,
8571,2566,
13489,4747,
7706,2332,
12063,154,1
2930,4503,
15234,1068,
14070,678,
17334,188,
2923,4503,
19720,9373,
8036,1783,
19233,5265,
7521,5518,
12519,6827,
2892,728,
18198,3344,
17873,3531,
12509,7981,
16975,9376,
19869,5531,
2335,1669,
2940,354,
18378,319,
3437,750,
8351,2502,
627,427,
8092,2473,
3326,630,
12006,207,
2037,408,
14651,793,
3012,664,
18871,8944,
10527,589,
5715,1591,
1949,442,
3269,720,
1633,548,
17933,9541,
15547,8085,
18079,3727,
20318,8158,
1889,3562,
6590,3108,
11180,568,
6500,1728,
2654,5532,
20392,3499,
7840,2572,
4420,2650,
8890,2669,
9106,837,
10162,1148,
5678,1626,
9545,2252,
2007,2603,
5849,1435,
5706,5575,
4267,967,
19565,1240,
8971,3964,
6050,1751,
19820,8129,
2226,486,
4170,439,
6920,1138,
2799,3518,
4535,24,
5780,2220,
2743,6025,
4295,3107,
20949,5085,
19468,9274,
20996,10507,
18597,8778,
15768,6106,
20072,4584,
18893,749,
17834,9460,
17255,8244,
11908,2472,
11423,3680,
15564,8153,
5262,4642,
469,79,
20224,2898,
4494,397,
20515,4919,
5832,1716,
8574,3455,
13508,4764,
11678,1098,
15538,8067,
5312,1385,
7753,2383,
17785,8069,
2236,485,
13499,3402,
2918,4503,
17245,4514,
5953,566,
18533,10267,
3077,1204,
12948,2993,
17311,4280,
8513,2552,
5762,859,
3412,6927,
14136,9177,
16220,10213,
4793,485,
15822,6171,
11452,3704,
8667,8628,
2606,2763,
9403,1054,
19112,9123,
15063,3510,
6836,2759,
21113,10540,
7008,4918,
12768,826,
5534,1105,
10412,2710,
6867,2023,
15727,8334,
16356,6587,
20815,6219,
9119,3516,
8463,2543,
2924,1812,
14899,3231,
17637,5895,
17122,3777,
17337,7596,
8037,1782,
13490,2803,
2893,1006,
17250,7512,
14084,828,
7707,2333,
15637,543,
15134,5796,
16241,2842,
19234,8900,
15235,5721,
12520,6827,
7841,2573,
18280,4636,
7522,4175,
3276,719,
20100,6219,
17981,8256,
12510,10104,
16976,5308,
19870,4000,
2338,207,
20393,2335,
18779,477,
19309,1219,
3444,751,
8352,2524,
628,166,
8093,3990,
3329,726,
12007,598,
2038,852,
14654,878,
3013,5386,
18878,749,
10529,1301,
6031,1736,
1953,2236,
3270,721,
1634,3010,
17934,9540,
15548,9775,
18793,5711,
20321,9899,
1895,1295,
4421,3513,
4153,1021,
11960,770,
9107,837,
6248,3418,
5921,33,
5757,462,
8891,2668,
2008,4600,
5920,1999,
4409,622,
19566,4048,
8972,1137,
6479,914,
10164,288,
9763,1474,
2227,1206,
4171,916,
3536,762,
4538,2782,
5815,5207,
6522,2200,
10463,3447,
19821,8129,
19470,2842,
4296,4542,
20956,5312,
2744,5473,
5268,5531,
20997,8763,
18598,438,
15810,2663,
43,1317,1
18173,4665,
1835,826,
4740,1194,
11909,544,
20073,9711,
470,1539,
20225,9846,
8576,5793,
11680,2023,
15791,6151,
5592,2484,
5834,9262,
17428,7691,
13574,4815,
20517,10000,
7754,499,
5954,5755,
17787,8069,
2237,1203,
3078,1203,
15539,8069,
17300,5796,
4794,1206,
2607,2841,
9404,1053,
2919,638,
8514,2553,
17621,5891,
13619,6555,
5763,5857,
16221,4293,
3414,5476,
2267,418,
18555,9069,
8668,8198,
6899,4832,
15893,6237,
12950,678,
5535,1560,
2931,828,
14597,8085,
21116,10541,
8465,1301,
11754,3933,
15728,6083,
16457,10042,
2926,638,
10414,5172,
11152,3554,
20606,3780,
17372,7645,
15099,7430,
7009,2086,
6868,1098,
8038,1781,
9661,1523,
12770,2256,
3105,1561,
14905,2856,
18543,8736,
18476,5788,
13520,4764,
1585,166,
9291,1419,
6501,1906,
15237,5736,
551,1316,1
3277,719,
14085,6688,
15143,3105,
7842,1751,
7523,10287,
16242,9274,
19236,5267,
12521,6827,
18424,3428,
6998,2088,
18100,8355,
4422,2651,
14655,5489,
16977,4366,
19874,8733,
2344,207,
5767,2530,
11961,770,
8353,2522,
629,165,
18780,908,
8094,1799,
3331,727,
12054,2516,
2039,271,
18920,8972,
10534,397,
6032,1831,
1959,551,
18790,5711,
9108,752,
15551,8086,
19901,9540,
20442,4956,
1896,421,
6517,1903,
5906,3850,
9546,2869,
2105,663,
5990,2700,
18918,2368,
8117,2592,
3554,5115,
198,2008,
8973,3108,
6480,4500,
2229,486,
10795,5412,
4572,1710,
19526,8203,
8892,426,
4539,2077,
5817,1553,
6537,1121,
10464,3226,
1994,411,
3786,434,
4623,3130,
10707,3447,
1338,1407,1
20966,10445,
19471,2842,
20998,10539,
4350,1107,
15814,6163,
20074,4584,
5898,1689,
2746,588,
17611,3465,
18599,770,
4741,3270,
19382,5709,
11912,2473,
20831,10341,
12746,4372,
1474,4950,
8577,386,
17788,8067,
13060,8436,
17423,6195,
5604,1495,
18414,8632,
9324,9125,
13575,4815,
2239,676,
16222,6501,
15563,5984,
6253,589,
16122,6418,
21118,10544,
3079,486,
4795,676,
9405,1055,
16555,7596,
16579,10051,
13815,5004,
18113,4744,
236,87,
239,94,
244,121,
243,91,
248,76,
8207,91,
261,71,
14622,3391,
14623,5402,
390,117,
389,119,
4730,83,
82,116,
75,116,
83,87,
85,111,
10619,774,
10623,5398,
10615,5399,
10617,5398,
279,467,
282,111,
284,111,
286,74,
292,56,
297,197,
293,2505,
14633,5481,
14639,3387,
14634,3393,
259,17,
260,91,
14631,873,
10602,5481,
781,195,
780,195,
10588,3387,
10591,1086,
10589,3395,
2146,112,
10582,3388,
10583,5483,
3617,3395,
317,834,
314,173,
304,110,
14424,5481,
10597,3395,
10598,5401,
309,1217,
302,175,
4043,1085,
4039,5482,
10610,5483,
10612,869,
2145,91,
15265,111,
14416,3395,
7801,2558,
323,20,
324,20,
14413,3395,
14419,774,
2405,17,
2406,331,
10630,56,
14160,5293,
327,103,
430,122,
428,17,
429,116,
333,110,
334,448,
11919,3963,
11922,2980,
11921,3983,
548,5480,
215,94,
216,197,
392,118,
393,117,
391,125,
8544,2556,
8537,2377,
15602,120,
8545,2557,
8540,2402,
350,176,
355,17,
357,198,
353,176,
349,91,
354,91,
384,118,
386,205,
385,119,
18577,8758,
13813,1523,
14598,2975,
2735,2047,
15100,2202,
7010,4919,
12771,4355,
15098,4445,
19016,7407,
13521,4765,
14087,4948,
15156,5700,
16243,9275,
19237,9177,
18426,3432,
11391,1535,
6900,4600,
5536,5325,
10638,1089,
6869,4731,
9717,1962,
18478,2977,
9292,3162,
15238,1068,
7624,2322,
5546,1436,
9585,2877,
11406,3670,
4351,42,
7095,2119,
7395,4598,
8868,1988,
12014,1852,
20699,6444,
17373,3128,
383,125,
431,40,
440,40,
444,279,
12706,40,
437,193,
11887,3993,
373,201,
371,140,
362,1271,
360,97,
342,157,
345,109,
339,45,
343,45,
344,45,
8250,94,
426,117,
427,205,
424,119,
452,110,
447,160,
453,216,
451,286,
395,74,
16665,197,
450,7173,
1561,200,
1560,526,
3882,99,
445,127,
446,131,
4839,173,
381,17,
382,126,
375,17,
11881,3981,
11882,3970,
11885,3981,
473,284,
479,284,
4834,99,
4835,99,
480,223,
477,685,
474,223,
7865,2401,
7868,2558,
7867,3969,
589,210,
588,110,
18929,3395,
7866,3968,
7870,2557,
7872,324,
583,210,
529,91,
526,146,
14863,5375,
18927,3390,
4983,1320,
4977,17,
5926,5546,
5928,5546,
755,3303,
11743,3870,
4069,934,
4071,5962,
2092,210,
2094,109,
766,4039,
763,270,
768,270,
754,270,
4063,5427,
756,97,
2090,110,
421,110,
143,3393,
4518,5550,
14339,5552,
743,172,
736,1229,
4036,3389,
455,116,
457,206,
456,853,
458,192,
461,279,
464,158,
735,1220,
737,1222,
4034,5599,
961,117,
874,178,
875,191,
858,146,
922,17,
923,3485,
88,110,
87,157,
4030,5590,
4031,1209,
4029,1233,
924,201,
183,110,
181,110,
179,3374,
358,468,
489,5584,
4078,1235,
4081,1235,
13096,3966,
14615,150,
14616,150,
4085,5542,
725,2625,
716,1377,
732,173,
921,4506,
916,94,
877,2112,
884,2112,
772,111,
769,111,
715,1379,
4091,272,
917,283,
714,253,
731,253,
999,146,
14815,1232,
98,103,
96,1282,
606,154,
613,4050,
612,154,
615,160,
14851,1702,
14849,1702,
14855,1086,
779,189,
713,1228,
711,1229,
712,1228,
597,1287,
596,1263,
594,122,
4027,5594,
14983,1234,
5016,1280,
91,19,
14954,5362,
610,305,
150,7500,
4096,10582,
4840,1224,
4842,122,
897,160,
898,129,
544,352,
4513,873,
4075,1210,
4072,873,
541,5,
4076,5362,
14991,872,
939,140,
4847,159,
4846,236,
896,127,
998,212,
1119,873,
5020,20,
4088,272,
169,127,
168,127,
21162,889,
21163,889,
521,207,
520,868,
519,5730,
501,868,
936,336,
935,282,
945,1267,
954,204,
933,5990,
5196,189,
4965,159,
4960,1257,
14872,880,
5025,159,
5017,178,
5018,1278,
5208,419,
4961,1331,
4962,1256,
5201,1257,
4923,884,
6322,1823,
6318,3999,
6320,2597,
2407,295,
8563,3110,
8568,8893,
90,20,
9244,2694,
13501,4966,
1646,855,
6306,1826,
6313,1826,
2409,515,
2410,396,
5323,5,
8564,1739,
8569,324,
11027,4435,
1879,1226,
1647,641,
6324,1824,
6307,1824,
1880,600,
1645,4015,
6309,1823,
11028,4436,
6310,1824,
5211,1221,
14308,1309,
11026,652,
11899,3110,
4341,3485,
9730,4478,
9731,2916,
1424,741,
1427,518,
1426,545,
1425,174,
1423,519,
1422,207,
1419,4637,
1418,741,
4344,3485,
4346,1007,
1767,595,
14550,2729,
11900,2561,
4342,276,
4345,276,
139,1381,
135,282,
14322,5361,
5387,5377,
1717,1316,
1772,232,
1769,232,
141,691,
11964,2590,
11963,2590,
6640,237,
6642,237,
14324,1853,
6184,1776,
6168,4054,
6174,798,
6185,4054,
4937,2796,
4941,9308,
1786,295,
1784,271,
1783,174,
1437,195,
1431,358,
1430,195,
8304,189,
5912,249,
6169,1774,
4938,4048,
4939,4077,
1435,797,
5327,272,
1787,293,
8306,8941,
4934,4048,
4936,685,
8286,2510,
1806,399,
1808,8975,
8597,2487,
2977,1788,
7862,324,
13043,4562,
8587,2418,
8599,2573,
7860,2402,
7861,3969,
7788,2372,
14318,5359,
5187,283,
5188,283,
19319,155,
19322,293,
126,844,
125,27,
9246,2625,
9455,2849,
14876,1202,
10517,2794,
18778,2565,
18775,2565,
7874,698,
10518,3334,
1595,5,
1592,3830,
1590,5,
1688,733,
14337,5373,
14338,5375,
4251,612,
1593,438,
14336,5374,
2680,1156,
753,311,
750,312,
747,518,
746,545,
745,218,
5007,192,
752,155,
749,396,
5330,1027,
751,293,
8558,2562,
8725,3882,
6340,1741,
3759,803,
3755,853,
6708,1578,
7981,2568,
7994,770,
7964,2441,
4752,1722,
4756,335,
4751,335,
1471,295,
1468,271,
1469,312,
18097,8356,
18096,8357,
17737,3238,
19844,4628,
4926,884,
2987,141,
995,157,
993,448,
13377,343,
14842,1231,
4748,235,
9268,175,
14841,886,
14843,886,
14830,5038,
6305,3956,
14949,142,
4798,1231,
14312,172,
4744,1199,
6294,1825,
6297,1826,
4203,881,
14948,5602,
4742,1209,
4743,870,
997,213,
4797,886,
16248,656,
16692,140,
5878,4435,
5877,4435,
4033,1311,
14458,228,
14455,1416,
14974,1310,
14990,2736,
14973,869,
14976,869,
14986,5597,
3234,8,
3233,8,
556,7173,
4915,5535,
7882,1887,
14982,5365,
14981,5596,
14979,1234,
11969,3952,
14284,870,
11968,4007,
14287,2113,
5392,116,
4827,1215,
6574,1572,
232,63,
962,135,
903,172,
3359,2687,
3354,2687,
8680,2423,
8676,4011,
7763,2418,
7764,2419,
359,113,
14962,870,
4807,882,
3357,2729,
3356,276,
3355,448,
8677,3967,
8686,4004,
1071,186,
11877,3982,
1069,307,
1075,2505,
7825,2573,
4808,5547,
8679,7052,
4812,1307,
4814,1313,
603,162,
601,4569,
600,129,
599,192,
598,4569,
4058,1202,
591,135,
605,140,
4049,1027,
4054,244,
4805,870,
4815,869,
4817,869,
4813,119,
11844,4505,
11709,3924,
11710,3902,
1039,4411,
1055,280,
1037,394,
1054,394,
1045,237,
8518,2558,
1022,284,
1263,30,
1265,290,
1270,490,
1273,1308,
1276,200,
1275,490,
1028,907,
1024,135,
1034,140,
8517,2557,
8782,186,
8783,2787,
8786,855,
8785,2694,
1023,140,
1021,140,
1260,242,
1282,5298,
8238,648,
8231,2503,
8237,1301,
8233,2512,
5162,1269,
7806,2441,
14296,1309,
1277,1325,
1280,1325,
8235,858,
14347,5375,
1193,273,
1186,273,
4991,1326,
4996,1324,
8249,2503,
4990,3744,
4989,1127,
11811,3951,
1640,147,
7762,3464,
9063,122,
9064,122,
1017,222,
9078,5597,
11809,4006,
8920,1269,
14874,5365,
4866,1230,
4864,1236,
4921,870,
3185,237,
4865,10,
4862,173,
7058,191,
7059,49,
7064,3380,
7065,191,
4870,1223,
7063,2536,
2968,2502,
2967,803,
11851,2401,
11850,3969,
7854,3444,
1527,499,
1528,499,
18997,165,
2966,307,
11849,2402,
4856,173,
4854,1221,
11838,3965,
1064,200,
1063,1199,
11854,2401,
4199,306,
4852,1341,
11839,3993,
11855,3968,
11853,2402,
4871,173,
1494,2401,
1496,3096,
8930,731,
8932,731,
14997,5584,
5129,1211,
5132,1211,
1491,1739,
1490,2402,
11776,3980,
11777,3110,
11773,3998,
9057,2546,
9059,3378,
9062,2848,
1226,264,
32,709,
14944,753,
9049,5434,
1228,2787,
34,1004,
9881,850,
5139,1375,
3117,114,
1230,135,
1235,127,
1234,40,
1233,187,
1719,236,
5140,273,
5143,380,
14295,882,
14293,882,
1720,276,
14978,869,
14977,869,
14966,1084,
4851,9214,
6161,3981,
3267,249,
1117,717,
1116,1694,
1313,236,
1311,1227,
6160,4054,
4972,204,
8532,3996,
8523,2405,
8536,2558,
8524,2426,
8535,2556,
1010,174,
1307,129,
1299,402,
8525,2430,
1008,140,
1303,155,
9882,140,
9883,140,
8520,2402,
11779,1824,
8534,2573,
1306,293,
1302,293,
1305,293,
11801,3952,
1161,3303,
1160,341,
1157,302,
1156,516,
1154,3303,
7907,2371,
7901,2417,
7911,2559,
7910,386,
7796,2572,
7792,2371,
1155,175,
1153,175,
7903,2418,
7900,2367,
7909,2590,
11970,4006,
11972,9074,
1159,2721,
11842,3963,
1328,291,
1324,54,
1323,54,
1320,801,
5441,5414,
1292,218,
11939,2558,
1321,237,
10460,175,
5206,140,
1291,140,
1289,140,
1286,140,
1285,140,
10459,270,
4878,1218,
124,27,
123,26,
122,844,
14282,2984,
14283,5369,
696,122,
698,122,
4020,144,
4014,262,
6335,2556,
4895,1229,
4894,170,
1807,398,
8961,2785,
8960,2625,
1295,295,
1294,192,
10914,2556,
693,1305,
4952,278,
5310,366,
5309,427,
14280,272,
10910,2363,
11875,3944,
13209,160,
13211,192,
13210,192,
13213,129,
9266,3125,
9264,4002,
9267,324,
9262,3992,
15521,144,
8209,2524,
8215,4462,
8213,2509,
8208,2525,
8212,645,
8214,2521,
1872,824,
5064,2504,
5068,2510,
5069,3347,
11848,2396,
7950,2442,
1372,192,
1371,296,
1358,296,
19045,3998,
8210,2522,
5072,2544,
7951,2378,
1374,304,
1373,396,
19044,3960,
5067,37,
8221,2521,
8222,232,
7962,2794,
11846,2590,
1057,189,
1125,172,
1123,1377,
1120,172,
1059,855,
7892,2418,
7891,2367,
4891,511,
1122,1379,
194,3377,
191,2112,
7895,2417,
10094,3096,
10091,3944,
10093,2565,
193,319,
7894,2367,
10562,2729,
7898,2572,
10095,2457,
14826,172,
24,722,
20,334,
19,147,
6473,2411,
25,344,
18,344,
22,1370,
11768,3963,
3935,2986,
1197,1315,
1201,5357,
1211,272,
1195,1372,
1194,272,
895,135,
888,135,
887,160,
886,4569,
6652,282,
6653,200,
1259,280,
1258,290,
840,511,
4885,5932,
838,4294,
893,1274,
837,702,
832,279,
831,5435,
4888,1229,
4887,420,
8262,2516,
8254,2504,
1224,236,
1216,824,
1215,3373,
1214,731,
4897,173,
4896,1228,
8030,2473,
1030,5414,
3954,2728,
1220,837,
1218,829,
1217,319,
4899,1226,
8019,324,
8033,2482,
8022,1799,
3964,733,
8261,3062,
1810,286,
3961,5852,
8260,9015,
13586,2915,
2986,204,
10128,655,
10129,204,
4759,335,
8425,2112,
9458,2557,
4760,1027,
4761,5560,
4758,877,
4768,877,
8423,345,
4763,5371,
8432,49,
8426,8932,
8431,23,
11896,2734,
12023,346,
1380,295,
11750,3882,
11751,3870,
3610,218,
3611,280,
11895,2980,
12025,175,
2316,724,
11723,3924,
11722,2600,
914,179,
913,314,
912,314,
909,172,
908,179,
1402,930,
1400,1034,
1395,162,
4383,1373,
4388,1201,
4378,1201,
4375,335,
4376,1202,
525,144,
524,207,
4901,1222,
4385,507,
4380,2530,
1085,699,
1081,1945,
1448,402,
1442,271,
4377,877,
1440,1224,
8282,5358,
8280,234,
1082,289,
1080,704,
1078,289,
1525,276,
1444,1300,
1441,286,
1447,702,
1334,232,
1331,282,
988,312,
987,977,
984,519,
983,144,
971,611,
710,395,
708,207,
707,602,
705,5557,
3753,54,
1741,302,
1740,302,
1394,388,
1392,388,
1391,341,
10554,49,
9874,5359,
1257,218,
1255,232,
4611,1271,
4613,1271,
1333,1371,
3748,289,
3754,289,
1103,877,
1241,3991,
1742,58,
700,5556,
702,2399,
5121,5366,
5116,5363,
8611,3984,
8623,2572,
8270,749,
8267,749,
212,289,
211,289,
8605,2557,
8601,9138,
11870,2402,
8615,9138,
4391,194,
11029,198,
2880,824,
2184,8899,
2182,908,
1146,868,
10018,753,
3512,3076,
5192,1271,
5193,1271,
2881,419,
2183,1189,
4931,168,
2188,8899,
3511,1175,
3513,586,
8271,1301,
8272,2514,
5639,1526,
5640,1526,
5641,1599,
10557,2729,
15376,855,
12067,5371,
12066,272,
8275,2511,
10800,2396,
5112,282,
4928,1222,
4933,237,
4932,805,
15807,6164,
19836,9484,
15879,509,
15880,509,
15881,1261,
19805,3573,
16277,9600,
11055,6722,
11052,9269,
11051,6726,
11050,4110,
11049,6726,
11048,9271,
20001,8847,
19854,9951,
16617,4132,
16614,6840,
16615,6837,
16616,6839,
16667,6910,
16684,9665,
20451,10072,
19135,5144,
19136,5144,
19137,5144,
19138,5153,
16826,7061,
16827,2547,
16825,9464,
20438,9140,
17223,2016,
17224,2016,
19825,9466,
17294,5694,
18509,3422,
17387,7656,
17452,7725,
17461,5817,
17601,5882,
17640,4223,
11539,768,
19864,10573,
19877,8757,
17779,8063,
17803,2975,
17809,5467,
17807,5972,
17804,9775,
17905,5996,
13510,4764,
13512,4764,
19856,8744,
16666,1872,
16668,1872,
16670,1872,
16959,2177,
17613,7890,
17903,5995,
17898,8789,
16312,4858,
16311,4858,
16669,1872,
17421,7681,
17614,2858,
17899,8787,
17615,7897,
15808,2663,
20550,5085,
20551,10413,
16983,7242,
17150,7405,
11534,9044,
17808,5467,
17100,2197,
17402,7681,
15741,2650,
15740,6091,
15743,1047,
15742,3513,
15833,6180,
15830,4676,
15835,6182,
15832,4678,
15834,6181,
15877,6937,
19866,4804,
19878,6567,
19896,3437,
19897,8845,
11981,9993,
16475,6716,
16479,8244,
18498,4184,
18496,4114,
19907,8666,
19908,10169,
19912,8667,
19879,9393,
16694,6217,
16832,4114,
16833,4184,
16845,6189,
16844,7082,
16847,8632,
18519,7448,
19633,4468,
17247,3440,
17269,7528,
19882,7808,
20061,4311,
17617,7885,
17644,3214,
17643,3214,
19875,7920,
17693,2241,
17694,2241,
17701,5920,
17702,7968,
19914,3468,
19394,9253,
17792,9377,
17931,9540,
15744,4632,
11979,4956,
16907,3654,
19683,5864,
19684,5864,
17618,5892,
15745,2651,
16476,4108,
16480,1112,
17616,7897,
11208,3592,
11980,9992,
20184,5078,
16835,4184,
16846,6876,
17698,7970,
17697,5920,
11753,8031,
5856,8037,
19916,4699,
15983,2763,
15984,6271,
15982,6269,
15979,6270,
16043,4743,
16046,2000,
16045,6361,
19945,4772,
19941,4772,
19964,8654,
19473,5130,
19849,9495,
16370,6599,
18669,3437,
18670,9537,
19965,8372,
19162,4114,
19161,3328,
19164,9159,
19160,786,
19966,9484,
16566,6796,
16565,4994,
16747,4458,
16746,6994,
16758,5153,
12702,915,
12703,6962,
16911,4199,
16938,8361,
19969,9593,
19596,9314,
19592,9316,
17191,2204,
20161,9781,
20160,9781,
17295,8808,
19955,9576,
17385,7657,
18815,10566,
19070,9087,
17490,7760,
17672,4285,
17670,4285,
17671,4285,
19927,8030,
17759,5953,
17999,6659,
17993,10550,
17997,8263,
19344,4747,
16228,2838,
16394,9860,
1485,2343,
1486,5495,
1487,9277,
2102,910,
2104,5568,
2748,588,
2461,541,
3392,724,
3393,5563,
3394,724,
3395,5499,
3710,794,
3711,622,
19472,6513,
10477,5053,
3715,3488,
3717,5525,
3720,5525,
3722,1852,
3723,794,
3724,1292,
3725,2914,
4587,2078,
4588,2079,
4724,5307,
5133,5829,
5134,1369,
5135,266,
5555,2939,
5842,1650,
6013,1733,
6366,167,
6367,832,
6368,1848,
6716,1980,
6720,2181,
6845,3010,
6861,3841,
19385,5709,
6863,2025,
6871,2026,
6902,1097,
6935,2067,
6936,2069,
6937,2067,
6938,2068,
7105,4145,
7106,2945,
7176,1888,
7177,2155,
7417,2250,
7418,1391,
17988,3468,
7420,2868,
7421,2252,
7429,7706,
7431,4581,
7462,1352,
7493,532,
7494,9376,
8703,2595,
8704,3477,
8705,2395,
8893,2667,
8894,2669,
8895,2992,
9121,405,
9195,2773,
9198,403,
9641,494,
9642,495,
9764,2942,
9765,2943,
9766,6926,
9767,1164,
9920,3000,
10201,2982,
10206,3647,
10218,1170,
10220,3173,
10228,3789,
10229,3175,
10230,3176,
10253,1119,
10254,1710,
10255,1103,
10256,1149,
10353,1173,
10474,8882,
10476,8890,
3095,1897,
9325,2814,
10805,3460,
3096,677,
11514,3142,
12974,4469,
13208,1625,
13257,4948,
13319,2638,
13649,727,
14233,9137,
14515,14,
13593,4828,
14880,724,
14881,4408,
15566,763,
6865,1098,
14882,2266,
14883,740,
14884,5499,
14885,740,
15245,1733,
16113,1090,
16474,2613,
16686,2942,
16688,1164,
17433,2255,
17557,7836,
18284,2036,
18285,595,
18387,4590,
18655,1295,
18656,1295,
18983,2957,
19267,6374,
19506,9284,
19507,9284,
19508,826,
3094,1436,
3098,3296,
13819,5006,
3100,2289,
3101,4600,
5606,1494,
5653,4339,
6866,2025,
6742,561,
6743,2081,
6744,562,
18819,8994,
6745,2081,
6886,8491,
13959,2137,
6747,5066,
6749,2658,
6750,5521,
6864,2023,
